client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
715774833,50,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Businessman,42332.0,3,Blue,335.0,1,40.0,2023-05-21,Week-21,Q2,2023,1801.0,940.0,3797.0,74.0,0.522,Chip ,Entertainment,835.34,0
715776033,35,M,2,High School,Unknown,CA,91750,no,no,no,cellular,White-collar,50702.0,3,Blue,455.0,1,88.0,2023-05-21,Week-21,Q2,2023,3135.0,0.0,4116.0,68.0,0.0,Chip ,Bills,1029.0,0
715778358,37,M,2,Graduate,Married,TX,91750,yes,yes,yes,unknown,Selfemployeed,39721.0,3,Blue,420.0,1,157.0,2023-05-21,Week-21,Q2,2023,34516.0,797.0,3643.0,59.0,0.023,Swipe ,Grocery,1056.47,0
715779333,47,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,44645.0,3,Blue,125.0,1,91.0,2023-05-21,Week-21,Q2,2023,4753.0,0.0,3895.0,71.0,0.0,Chip ,Fuel,428.45,0
715783758,45,F,4,High School,Married,NJ,91750,yes,yes,no,telephone,Selfemployeed,14975.0,3,Blue,495.0,0,41.0,2023-05-21,Week-21,Q2,2023,25188.0,1295.0,1513.0,38.0,0.051,Swipe ,Bills,257.21,0
715784808,50,F,3,High School,Married,CA,91701,no,yes,no,cellular,Retirees,45156.0,1,Blue,295.0,0,105.0,2023-05-21,Week-21,Q2,2023,2576.0,1678.0,3913.0,86.0,0.651,Swipe ,Fuel,665.21,0
715785933,33,F,2,High School,Single,FL,91750,no,no,no,telephone,Selfemployeed,14975.0,2,Blue,195.0,0,74.0,2023-05-21,Week-21,Q2,2023,3380.0,1655.0,1636.0,58.0,0.49,Swipe ,Entertainment,196.32,0
715797783,63,M,2,Graduate,Married,NY,91750,no,yes,no,telephone,White-collar,71035.0,1,Blue,125.0,1,94.0,2023-05-21,Week-21,Q2,2023,2697.0,1863.0,4615.0,81.0,0.691,Swipe ,Grocery,969.15,0
715798608,60,F,1,Post-Graduate,Single,NY,91750,yes,no,no,telephone,Businessman,47695.0,3,Blue,200.0,1,84.0,2023-05-21,Week-21,Q2,2023,4244.0,1066.0,4016.0,89.0,0.251,Swipe ,Fuel,240.96,0
715799808,39,M,4,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,101147.0,3,Blue,475.0,1,94.0,2023-05-21,Week-21,Q2,2023,3764.0,0.0,6574.0,69.0,0.0,Swipe ,Food,1643.5,0
715800708,26,F,0,Unknown,Unknown,NY,91750,yes,no,no,cellular,Selfemployeed,14975.0,3,Blue,100.0,0,92.0,2023-05-21,Week-21,Q2,2023,3955.0,2000.0,1560.0,43.0,0.506,Swipe ,Entertainment,218.4,0
715803933,39,M,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,61652.0,2,Blue,455.0,1,107.0,2023-05-21,Week-21,Q2,2023,9090.0,1371.0,4422.0,65.0,0.151,Swipe ,Bills,530.64,0
715805133,35,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,99987.0,1,Blue,150.0,1,81.0,2023-05-21,Week-21,Q2,2023,2705.0,1581.0,5532.0,81.0,0.584,Swipe ,Travel,497.88,0
715807383,35,M,5,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,96955.0,3,Blue,275.0,0,116.0,2023-05-21,Week-21,Q2,2023,4688.0,0.0,5248.0,89.0,0.0,Swipe ,Food,1521.92,0
715808808,44,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,134557.0,3,Blue,150.0,0,146.0,2023-05-21,Week-21,Q2,2023,7469.0,1216.0,13614.0,104.0,0.163,Chip ,Fuel,1905.96,0
715812258,30,F,0,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,8250.0,1,Blue,325.0,1,154.0,2023-05-21,Week-21,Q2,2023,12518.0,1539.0,1165.0,33.0,0.123,Swipe ,Bills,209.7,0
715814433,45,F,2,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,38885.0,2,Blue,245.0,0,73.0,2023-05-21,Week-21,Q2,2023,5877.0,1160.0,3565.0,83.0,0.197,Chip ,Fuel,427.8,0
715815783,41,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,69939.0,1,Blue,245.0,0,100.0,2023-05-21,Week-21,Q2,2023,3429.0,0.0,4591.0,85.0,0.0,Swipe ,Entertainment,367.28,0
715821183,45,F,2,Graduate,Single,NY,91750,no,yes,no,unknown,White-collar,49780.0,2,Blue,245.0,1,118.0,2023-05-21,Week-21,Q2,2023,7102.0,0.0,4083.0,68.0,0.0,Chip ,Entertainment,326.64,0
715822008,53,F,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,18370.0,3,Blue,390.0,1,84.0,2023-05-21,Week-21,Q2,2023,3568.0,2175.0,1913.0,35.0,0.61,Swipe ,Fuel,172.17,0
715824108,48,M,5,Unknown,Single,FL,91750,yes,no,no,cellular,Retirees,74537.0,2,Blue,175.0,0,101.0,2023-05-21,Week-21,Q2,2023,3773.0,1291.0,4697.0,75.0,0.342,Swipe ,Bills,1174.25,0
715825458,38,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,101108.0,1,Blue,220.0,0,81.0,2023-05-21,Week-21,Q2,2023,12933.0,2239.0,6564.0,56.0,0.173,Chip ,Fuel,1772.28,0
715827858,40,F,3,High School,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,10205.0,3,Blue,195.0,1,43.0,2023-05-21,Week-21,Q2,2023,2822.0,2173.0,1218.0,23.0,0.77,Swipe ,Bills,341.04,0
715829358,33,M,2,High School,Single,NY,91750,no,no,no,cellular,White-collar,78555.0,2,Blue,320.0,0,93.0,2023-05-21,Week-21,Q2,2023,2874.0,2517.0,4794.0,88.0,0.876,Swipe ,Entertainment,767.04,0
715830558,35,M,2,High School,Married,FL,91750,no,yes,no,cellular,Retirees,103731.0,1,Blue,405.0,1,79.0,2023-05-21,Week-21,Q2,2023,34516.0,397.0,7454.0,81.0,0.012,Swipe ,Grocery,745.4,0
715832058,52,M,2,Uneducated,Single,CA,90250,no,no,yes,cellular,White-collar,167628.0,1,Blue,365.0,1,104.0,2023-05-21,Week-21,Q2,2023,4512.0,1172.0,14414.0,98.0,0.26,Swipe ,Food,864.84,0
715839708,50,M,1,Graduate,Married,CA,91750,no,no,no,unknown,Businessman,101790.0,1,Blue,360.0,0,83.0,2023-05-21,Week-21,Q2,2023,34516.0,2452.0,7111.0,82.0,0.071,Swipe ,Travel,1635.53,0
715842183,58,M,1,High School,Married,NJ,91750,no,no,no,cellular,Businessman,47330.0,2,Blue,465.0,1,59.0,2023-05-21,Week-21,Q2,2023,1514.0,745.0,4004.0,69.0,0.492,Swipe ,Travel,320.32,0
715843533,48,F,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,21660.0,2,Blue,435.0,0,97.0,2023-05-21,Week-21,Q2,2023,2703.0,1256.0,2111.0,29.0,0.465,Swipe ,Entertainment,443.31,0
715844733,59,M,2,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,70100.0,1,Blue,385.0,1,83.0,2023-05-21,Week-21,Q2,2023,2174.0,877.0,4596.0,71.0,0.403,Chip ,Bills,1240.92,0
715847058,36,F,2,Graduate,Married,NY,91750,yes,yes,yes,cellular,White-collar,27982.0,1,Blue,125.0,1,94.0,2023-05-21,Week-21,Q2,2023,1863.0,1853.0,2462.0,40.0,0.995,Swipe ,Bills,664.74,0
715848408,53,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Blue-collar,10731.0,3,Blue,360.0,1,83.0,2023-05-21,Week-21,Q2,2023,8851.0,0.0,1257.0,36.0,0.0,Online ,Bills,364.53,0
715849983,52,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,47455.0,2,Blue,175.0,0,72.0,2023-05-21,Week-21,Q2,2023,2107.0,0.0,4007.0,82.0,0.0,Chip ,Entertainment,761.33,0
715851333,48,M,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,103210.0,3,Blue,395.0,0,129.0,2023-05-21,Week-21,Q2,2023,13804.0,1903.0,7376.0,97.0,0.138,Swipe ,Food,1032.64,0
715855083,44,F,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Businessman,32530.0,3,Blue,455.0,1,57.0,2023-05-21,Week-21,Q2,2023,19762.0,507.0,2793.0,67.0,0.026,Swipe ,Fuel,586.53,0
715856208,57,F,2,Unknown,Single,NY,91750,no,no,no,cellular,Retirees,48067.0,2,Blue,225.0,1,60.0,2023-05-21,Week-21,Q2,2023,1896.0,1119.0,4028.0,76.0,0.59,Chip ,Fuel,241.68,0
715857183,48,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,22529.0,1,Blue,300.0,1,114.0,2023-05-21,Week-21,Q2,2023,4939.0,1296.0,2150.0,43.0,0.262,Online ,Grocery,559.0,0
715858008,53,F,1,High School,Married,FL,91750,no,no,no,cellular,Selfemployeed,10328.0,3,Silver,365.0,1,80.0,2023-05-21,Week-21,Q2,2023,8061.0,2517.0,1224.0,31.0,0.312,Swipe ,Bills,208.08,0
715859058,49,F,2,Graduate,Married,FL,91750,no,no,yes,unknown,Selfemployeed,12568.0,3,Blue,330.0,1,96.0,2023-05-21,Week-21,Q2,2023,3092.0,2165.0,1369.0,37.0,0.7,Swipe ,Food,383.32,0
715864983,36,M,3,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,82456.0,2,Blue,150.0,1,119.0,2023-05-21,Week-21,Q2,2023,1978.0,0.0,4870.0,83.0,0.0,Swipe ,Grocery,1266.2,0
715866033,49,F,1,Unknown,Married,FL,91750,yes,no,no,cellular,Businessman,43466.0,3,Blue,245.0,1,71.0,2023-05-21,Week-21,Q2,2023,2535.0,1352.0,3840.0,72.0,0.533,Swipe ,Food,345.6,0
715870758,57,F,2,High School,Married,NY,91750,no,no,no,unknown,White-collar,26113.0,1,Blue,125.0,1,96.0,2023-05-21,Week-21,Q2,2023,34516.0,1018.0,2350.0,55.0,0.029,Swipe ,Entertainment,470.0,0
715872333,44,F,1,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,12150.0,1,Blue,125.0,1,81.0,2023-05-21,Week-21,Q2,2023,18214.0,1998.0,1344.0,21.0,0.11,Swipe ,Bills,336.0,0
715878183,48,F,2,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,14975.0,3,Blue,125.0,1,78.0,2023-05-21,Week-21,Q2,2023,18325.0,723.0,1517.0,33.0,0.039,Swipe ,Bills,409.59,0
715880283,61,M,0,Doctorate,Single,CA,91750,yes,yes,no,telephone,Govt,72565.0,1,Blue,415.0,1,72.0,2023-05-21,Week-21,Q2,2023,9272.0,982.0,4649.0,89.0,0.106,Swipe ,Grocery,790.33,0
715883358,55,F,1,Unknown,Married,FL,91750,yes,no,no,cellular,Blue-collar,14405.0,3,Blue,300.0,0,42.0,2023-05-21,Week-21,Q2,2023,18352.0,1509.0,1454.0,29.0,0.082,Swipe ,Fuel,101.78,0
715884858,41,F,3,Uneducated,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14864.0,3,Blue,290.0,0,91.0,2023-05-21,Week-21,Q2,2023,2407.0,843.0,1470.0,28.0,0.35,Swipe ,Bills,279.3,0
715891533,43,M,2,High School,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,99423.0,3,Blue,175.0,1,95.0,2023-05-28,Week-22,Q2,2023,1979.0,1305.0,5458.0,84.0,0.659,Swipe ,Bills,1419.08,0
715893633,33,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,76814.0,2,Blue,300.0,0,115.0,2023-05-28,Week-22,Q2,2023,2193.0,1084.0,4755.0,81.0,0.494,Chip ,Entertainment,523.05,0
715898058,39,F,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975.0,3,Blue,125.0,1,51.0,2023-05-28,Week-22,Q2,2023,11023.0,0.0,1656.0,41.0,0.0,Swipe ,Grocery,347.76,0
715901508,51,F,2,High School,Single,TX,91750,no,no,no,unknown,Businessman,16886.0,3,Blue,150.0,1,93.0,2023-05-28,Week-22,Q2,2023,23991.0,2307.0,1843.0,43.0,0.096,Swipe ,Entertainment,368.6,0
715904433,47,F,3,Doctorate,Married,TX,91750,no,yes,yes,unknown,White-collar,20801.0,2,Blue,200.0,1,108.0,2023-05-28,Week-22,Q2,2023,1695.0,0.0,2055.0,46.0,0.0,Swipe ,Bills,513.75,0
715905633,38,F,1,High School,Married,CA,91750,no,yes,no,unknown,White-collar,37310.0,3,Blue,350.0,0,112.0,2023-05-28,Week-22,Q2,2023,6022.0,1433.0,3433.0,68.0,0.238,Swipe ,Grocery,789.59,0
715908558,42,M,5,High School,Unknown,CA,91750,no,yes,yes,cellular,Govt,104975.0,3,Silver,425.0,1,150.0,2023-05-28,Week-22,Q2,2023,29572.0,1584.0,7566.0,88.0,0.054,Swipe ,Fuel,2194.14,0
715910883,43,M,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,67312.0,3,Blue,275.0,0,119.0,2023-05-28,Week-22,Q2,2023,4170.0,1384.0,4532.0,94.0,0.332,Swipe ,Fuel,815.76,0
715915458,38,F,3,Uneducated,Single,NY,91750,no,no,no,cellular,Selfemployeed,7865.0,1,Blue,300.0,1,106.0,2023-05-28,Week-22,Q2,2023,3156.0,1644.0,1151.0,31.0,0.521,Swipe ,Travel,80.57,0
715919283,31,M,0,Graduate,Married,FL,91750,no,no,no,cellular,Govt,23387.0,2,Blue,360.0,1,104.0,2023-05-28,Week-22,Q2,2023,1776.0,0.0,2201.0,31.0,0.0,Swipe ,Fuel,638.29,0
715921758,48,F,5,Unknown,Married,CA,91750,no,yes,no,cellular,Businessman,33298.0,2,Blue,110.0,1,112.0,2023-05-28,Week-22,Q2,2023,1438.3,0.0,2882.0,68.0,0.0,Swipe ,Entertainment,634.04,0
715923408,47,F,2,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,193362.0,1,Blue,455.0,0,116.0,2023-05-28,Week-22,Q2,2023,4184.0,1254.0,14999.0,110.0,0.3,Chip ,Travel,1799.88,0
715928808,40,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Blue-collar,69493.0,1,Blue,405.0,1,135.0,2023-05-28,Week-22,Q2,2023,3964.0,1218.0,4580.0,75.0,0.307,Chip ,Entertainment,641.2,0
715932708,58,F,1,High School,Married,CA,91750,no,yes,no,telephone,Retirees,59187.0,1,Blue,125.0,0,101.0,2023-05-28,Week-22,Q2,2023,5813.0,1614.0,4365.0,75.0,0.278,Swipe ,Fuel,654.75,0
715934283,62,F,2,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,34375.0,2,Blue,150.0,1,103.0,2023-05-28,Week-22,Q2,2023,3142.0,1639.0,3046.0,56.0,0.522,Swipe ,Entertainment,731.04,0
715937133,49,F,4,Uneducated,Married,FL,91750,no,no,no,unknown,Selfemployeed,14975.0,2,Blue,425.0,0,115.0,2023-05-28,Week-22,Q2,2023,4999.0,2299.0,1601.0,48.0,0.46,Swipe ,Bills,176.11,0
715940358,50,F,2,Graduate,Single,TX,91750,no,yes,yes,cellular,Retirees,16125.0,2,Blue,175.0,1,92.0,2023-05-28,Week-22,Q2,2023,5822.0,2387.0,1804.0,49.0,0.41,Swipe ,Bills,162.36,0
715941633,42,M,4,Graduate,Married,TX,91750,no,yes,yes,cellular,Govt,42374.0,3,Blue,250.0,1,90.0,2023-05-28,Week-22,Q2,2023,1438.3,0.0,3800.0,69.0,0.0,Swipe ,Grocery,266.0,0
715942683,40,F,4,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,26037.0,1,Blue,440.0,1,54.0,2023-05-28,Week-22,Q2,2023,3555.0,0.0,2346.0,71.0,0.0,Swipe ,Fuel,539.58,0
715948833,61,M,0,Graduate,Single,TX,91750,yes,yes,no,cellular,Retirees,90700.0,3,Blue,150.0,0,113.0,2023-05-28,Week-22,Q2,2023,24931.0,1353.0,5031.0,79.0,0.054,Chip ,Food,553.41,0
715950483,52,F,4,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,26595.0,2,Blue,250.0,0,117.0,2023-05-28,Week-22,Q2,2023,2821.0,725.0,2397.0,35.0,0.257,Swipe ,Entertainment,479.4,0
715952883,60,F,2,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,15366.0,1,Blue,190.0,0,92.0,2023-05-28,Week-22,Q2,2023,4469.0,1125.0,1765.0,34.0,0.252,Swipe ,Fuel,494.2,0
715954158,59,F,2,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,27417.0,2,Blue,100.0,0,148.0,2023-05-28,Week-22,Q2,2023,2954.0,931.0,2433.0,29.0,0.315,Chip ,Bills,316.29,0
715955208,55,M,1,High School,Married,CA,91750,no,yes,no,cellular,Retirees,67059.0,1,Blue,450.0,0,71.0,2023-05-28,Week-22,Q2,2023,2189.0,1833.0,4530.0,72.0,0.837,Chip ,Fuel,362.4,0
715956258,52,F,2,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,19514.0,1,Blue,270.0,0,81.0,2023-05-28,Week-22,Q2,2023,2004.0,0.0,1974.0,60.0,0.0,Swipe ,Bills,315.84,0
715957233,49,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,74459.0,3,Blue,150.0,1,162.0,2023-05-28,Week-22,Q2,2023,19940.0,2018.0,4694.0,75.0,0.101,Swipe ,Grocery,704.1,0
715958583,39,F,3,Graduate,Single,NY,91750,no,no,yes,telephone,Selfemployeed,39116.0,3,Blue,200.0,1,115.0,2023-05-28,Week-22,Q2,2023,2041.0,1158.0,3588.0,63.0,0.567,Swipe ,Entertainment,287.04,0
715960308,42,F,1,Graduate,Single,TX,91750,yes,no,no,unknown,Blue-collar,20241.0,3,Blue,280.0,1,140.0,2023-05-28,Week-22,Q2,2023,4090.0,2517.0,2016.0,49.0,0.615,Chip ,Fuel,423.36,0
715964058,51,M,0,High School,Single,CA,91750,no,yes,no,cellular,White-collar,93267.0,3,Blue,125.0,0,111.0,2023-05-28,Week-22,Q2,2023,1862.0,726.0,5105.0,79.0,0.39,Swipe ,Grocery,306.3,0
715968858,52,F,0,Doctorate,Single,NJ,91750,no,no,no,cellular,Businessman,16475.0,3,Blue,285.0,1,103.0,2023-05-28,Week-22,Q2,2023,2608.0,1630.0,1822.0,33.0,0.625,Swipe ,Bills,327.96,0
715970133,40,F,4,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Blue-collar,37523.0,3,Blue,100.0,1,45.0,2023-05-28,Week-22,Q2,2023,9857.0,0.0,3448.0,103.0,0.0,Swipe ,Fuel,344.8,0
715971108,45,F,4,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.0,3,Blue,450.0,1,164.0,2023-05-28,Week-22,Q2,2023,34516.0,1763.0,1550.0,41.0,0.051,Swipe ,Travel,325.5,0
715973583,40,F,2,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,12845.0,3,Blue,300.0,1,62.0,2023-05-28,Week-22,Q2,2023,34516.0,1047.0,1378.0,30.0,0.03,Swipe ,Bills,289.38,0
715974783,63,M,0,Uneducated,Single,TX,91750,no,yes,no,cellular,Retirees,69883.0,1,Blue,300.0,1,78.0,2023-05-28,Week-22,Q2,2023,4186.0,0.0,4590.0,69.0,0.0,Chip ,Food,963.9,0
715976433,46,F,1,Post-Graduate,Married,NY,91750,no,no,no,cellular,Businessman,53817.0,2,Blue,360.0,1,66.0,2023-05-28,Week-22,Q2,2023,7802.0,1885.0,4212.0,75.0,0.242,Chip ,Food,1053.0,0
715980258,44,M,1,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,79317.0,2,Blue,435.0,1,68.0,2023-05-28,Week-22,Q2,2023,2835.0,2511.0,4811.0,77.0,0.886,Swipe ,Food,914.09,0
715984908,46,M,2,Unknown,Married,NJ,91750,yes,no,no,cellular,Businessman,81111.0,1,Blue,125.0,0,92.0,2023-05-28,Week-22,Q2,2023,2866.0,1882.0,4850.0,84.0,0.657,Swipe ,Fuel,776.0,0
715986258,44,M,4,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,48317.0,1,Silver,245.0,0,69.0,2023-05-28,Week-22,Q2,2023,15845.0,1675.0,4037.0,68.0,0.106,Swipe ,Fuel,1089.99,0
715987758,47,F,1,Unknown,Married,CA,91750,yes,yes,yes,cellular,Govt,34624.0,1,Blue,220.0,1,101.0,2023-05-28,Week-22,Q2,2023,3261.0,0.0,3081.0,50.0,0.0,Chip ,Travel,246.48,0
715989108,46,M,3,High School,Single,NY,91750,yes,yes,no,unknown,White-collar,120186.0,3,Blue,125.0,1,106.0,2023-05-28,Week-22,Q2,2023,27514.0,1834.0,12841.0,100.0,0.067,Online ,Fuel,1027.28,0
715992558,52,F,3,Unknown,Married,IL,91750,no,yes,no,cellular,White-collar,19391.0,1,Blue,150.0,0,83.0,2023-05-28,Week-22,Q2,2023,12878.0,1628.0,1968.0,59.0,0.126,Swipe ,Grocery,511.68,0
715993608,34,F,1,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975.0,1,Blue,410.0,1,43.0,2023-05-28,Week-22,Q2,2023,26714.0,2517.0,1686.0,50.0,0.094,Swipe ,Bills,421.5,0
715995933,43,M,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,71320.0,1,Blue,330.0,0,97.0,2023-05-28,Week-22,Q2,2023,2692.0,1631.0,4619.0,83.0,0.606,Swipe ,Bills,1339.51,0
715996983,59,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975.0,2,Blue,200.0,1,119.0,2023-05-28,Week-22,Q2,2023,17682.0,2481.0,1747.0,31.0,0.14,Swipe ,Bills,122.29,0
715999608,52,F,1,Graduate,Single,FL,91750,no,no,yes,cellular,Selfemployeed,12802.0,3,Blue,300.0,0,61.0,2023-05-28,Week-22,Q2,2023,2377.0,1649.0,1378.0,26.0,0.694,Swipe ,Bills,151.58,0
716002458,40,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,221548.0,3,Gold,300.0,0,100.0,2023-05-28,Week-22,Q2,2023,7386.0,656.0,15691.0,126.0,0.089,Chip ,Travel,2039.83,0
716004258,46,M,4,High School,Married,IL,91750,no,no,no,telephone,Businessman,239346.0,3,Platinum,270.0,0,102.0,2023-05-28,Week-22,Q2,2023,8449.0,2092.0,17634.0,120.0,0.248,Chip ,Entertainment,4055.82,0
716007708,50,M,1,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,79486.0,2,Blue,450.0,0,139.0,2023-05-28,Week-22,Q2,2023,8956.0,1279.0,4814.0,73.0,0.143,Swipe ,Entertainment,336.98,0
716009883,50,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,55001.0,3,Blue,295.0,1,102.0,2023-05-28,Week-22,Q2,2023,8482.0,585.0,4245.0,74.0,0.069,Swipe ,Fuel,721.65,0
716013858,39,M,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,89616.0,3,Blue,420.0,1,159.0,2023-05-28,Week-22,Q2,2023,20231.0,1434.0,5002.0,78.0,0.071,Chip ,Entertainment,350.14,0
716014983,49,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,41586.0,1,Blue,125.0,0,42.0,2023-05-28,Week-22,Q2,2023,8340.0,1902.0,3755.0,77.0,0.228,Swipe ,Grocery,413.05,0
716019333,45,F,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,50008.0,3,Blue,125.0,0,114.0,2023-05-28,Week-22,Q2,2023,2279.0,1789.0,4091.0,82.0,0.785,Swipe ,Food,859.11,0
716022258,47,F,3,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,17154.0,3,Blue,300.0,0,114.0,2023-05-28,Week-22,Q2,2023,8960.0,2222.0,1853.0,40.0,0.248,Swipe ,Fuel,315.01,0
716023533,41,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,58093.0,1,Blue,125.0,0,58.0,2023-05-28,Week-22,Q2,2023,2880.0,1996.0,4334.0,81.0,0.693,Online ,Fuel,1083.5,0
716024808,41,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,5225.0,3,Blue,470.0,1,85.0,2023-05-28,Week-22,Q2,2023,4829.0,2418.0,938.0,21.0,0.501,Swipe ,Bills,140.7,0
716027208,51,F,3,High School,Married,CA,91750,no,no,no,unknown,Selfemployeed,6550.0,2,Blue,465.0,0,54.0,2023-05-28,Week-22,Q2,2023,19665.0,706.0,1110.0,58.0,0.036,Swipe ,Bills,233.1,0
716028108,44,M,4,Post-Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,73450.0,1,Blue,355.0,1,144.0,2023-05-28,Week-22,Q2,2023,2658.0,0.0,4667.0,83.0,0.0,Swipe ,Bills,933.4,0
716029158,44,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975.0,2,Blue,140.0,0,92.0,2023-05-28,Week-22,Q2,2023,4230.0,1366.0,1480.0,35.0,0.323,Swipe ,Fuel,133.2,0
716032233,50,F,1,Post-Graduate,Single,FL,91750,yes,yes,no,telephone,Blue-collar,46694.0,2,Blue,430.0,1,99.0,2023-05-28,Week-22,Q2,2023,22120.0,1805.0,3981.0,65.0,0.082,Swipe ,Entertainment,875.82,0
716033508,49,M,2,Unknown,Unknown,NJ,91750,yes,yes,no,cellular,Retirees,66282.0,1,Blue,125.0,0,76.0,2023-05-28,Week-22,Q2,2023,6272.0,1434.0,4514.0,66.0,0.229,Swipe ,Fuel,496.54,0
716037708,46,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,35666.0,1,Blue,350.0,0,110.0,2023-05-28,Week-22,Q2,2023,9474.0,1021.0,3240.0,54.0,0.108,Swipe ,Fuel,907.2,0
716038533,60,F,1,High School,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,14078.0,1,Blue,300.0,1,113.0,2023-05-28,Week-22,Q2,2023,7169.0,902.0,1438.0,35.0,0.126,Swipe ,Bills,115.04,0
716039433,40,F,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,37475.0,1,Blue,125.0,0,109.0,2023-05-28,Week-22,Q2,2023,1686.0,1271.0,3445.0,64.0,0.754,Swipe ,Grocery,206.7,0
716040783,43,M,5,Graduate,Single,NY,91750,no,no,no,telephone,White-collar,52670.0,3,Silver,245.0,1,73.0,2023-05-28,Week-22,Q2,2023,14521.0,0.0,4178.0,66.0,0.0,Swipe ,Grocery,626.7,0
716041908,41,F,4,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,59737.0,2,Blue,435.0,0,98.0,2023-05-28,Week-22,Q2,2023,2082.0,805.0,4383.0,75.0,0.387,Chip ,Bills,1183.41,0
716043258,53,F,3,High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975.0,3,Blue,95.0,1,70.0,2023-05-28,Week-22,Q2,2023,1595.0,870.0,1745.0,41.0,0.545,Swipe ,Entertainment,139.6,0
716044383,54,F,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,Retirees,53012.0,3,Blue,125.0,0,95.0,2023-05-28,Week-22,Q2,2023,5869.0,0.0,4191.0,65.0,0.0,Chip ,Bills,377.19,0
